Date,Hour,City,Solar_MW,Wind_MW
2025-01-03,0,Bengaluru,0.0,2.0
2025-01-03,1,Bengaluru,0.008,2.0
2025-01-03,2,Bengaluru,0.023,2.0
2025-01-03,3,Bengaluru,0.053,2.0
2025-01-03,4,Bengaluru,0.098,2.0
2025-01-03,5,Bengaluru,0.149,2.0
2025-01-03,6,Bengaluru,0.183,2.0
2025-01-03,7,Bengaluru,0.183,2.0
2025-01-03,8,Bengaluru,0.149,2.0
2025-01-03,9,Bengaluru,0.098,2.0
2025-01-03,10,Bengaluru,0.053,2.0
2025-01-03,11,Bengaluru,0.023,2.0
2025-01-03,12,Bengaluru,0.008,2.0
2025-01-03,13,Bengaluru,0.0,2.0
2025-01-03,14,Bengaluru,0.0,2.0
2025-01-03,15,Bengaluru,0.0,2.0
2025-01-03,16,Bengaluru,0.0,2.0
2025-01-03,17,Bengaluru,0.0,2.0
2025-01-03,18,Bengaluru,0.0,2.0
2025-01-03,19,Bengaluru,0.0,2.0
2025-01-03,20,Bengaluru,0.0,2.0
2025-01-03,21,Bengaluru,0.0,2.0
2025-01-03,22,Bengaluru,0.0,2.0
2025-01-03,23,Bengaluru,0.0,2.0
2025-01-03,0,Delhi,0.0,0.202
2025-01-03,1,Delhi,0.004,0.105
2025-01-03,2,Delhi,0.013,0.086
2025-01-03,3,Delhi,0.029,0.021
2025-01-03,4,Delhi,0.053,0.069
2025-01-03,5,Delhi,0.081,0.066
2025-01-03,6,Delhi,0.099,0.078
2025-01-03,7,Delhi,0.099,0.055
2025-01-03,8,Delhi,0.081,0.08
2025-01-03,9,Delhi,0.053,0.061
2025-01-03,10,Delhi,0.029,0.033
2025-01-03,11,Delhi,0.013,0.132
2025-01-03,12,Delhi,0.004,0.132
2025-01-03,13,Delhi,0.0,0.195
2025-01-03,14,Delhi,0.0,0.084
2025-01-03,15,Delhi,0.0,0.064
2025-01-03,16,Delhi,0.0,0.058
2025-01-03,17,Delhi,0.0,0.028
2025-01-03,18,Delhi,0.0,0.139
2025-01-03,19,Delhi,0.0,0.039
2025-01-03,20,Delhi,0.0,0.037
2025-01-03,21,Delhi,0.0,0.072
2025-01-03,22,Delhi,0.0,0.176
2025-01-03,23,Delhi,0.0,0.094
2025-01-03,0,Guwahati,0.005,0.17
2025-01-03,1,Guwahati,0.013,0.086
2025-01-03,2,Guwahati,0.03,0.071
2025-01-03,3,Guwahati,0.057,0.016
2025-01-03,4,Guwahati,0.086,0.056
2025-01-03,5,Guwahati,0.105,0.053
2025-01-03,6,Guwahati,0.105,0.064
2025-01-03,7,Guwahati,0.086,0.044
2025-01-03,8,Guwahati,0.057,0.065
2025-01-03,9,Guwahati,0.03,0.049
2025-01-03,10,Guwahati,0.013,0.026
2025-01-03,11,Guwahati,0.005,0.11
2025-01-03,12,Guwahati,0.0,0.11
2025-01-03,13,Guwahati,0.0,0.164
2025-01-03,14,Guwahati,0.0,0.069
2025-01-03,15,Guwahati,0.0,0.052
2025-01-03,16,Guwahati,0.0,0.047
2025-01-03,17,Guwahati,0.0,0.022
2025-01-03,18,Guwahati,0.0,0.116
2025-01-03,19,Guwahati,0.0,0.031
2025-01-03,20,Guwahati,0.0,0.029
2025-01-03,21,Guwahati,0.0,0.059
2025-01-03,22,Guwahati,0.0,0.148
2025-01-03,23,Guwahati,0.0,0.077
2025-01-03,0,Kolkata,0.006,1.266
2025-01-03,1,Kolkata,0.017,0.752
2025-01-03,2,Kolkata,0.038,0.65
2025-01-03,3,Kolkata,0.07,0.234
2025-01-03,4,Kolkata,0.106,0.549
2025-01-03,5,Kolkata,0.13,0.529
2025-01-03,6,Kolkata,0.13,0.6
2025-01-03,7,Kolkata,0.106,0.464
2025-01-03,8,Kolkata,0.07,0.611
2025-01-03,9,Kolkata,0.038,0.499
2025-01-03,10,Kolkata,0.017,0.324
2025-01-03,11,Kolkata,0.006,0.903
2025-01-03,12,Kolkata,0.0,0.902
2025-01-03,13,Kolkata,0.0,1.231
2025-01-03,14,Kolkata,0.0,0.637
2025-01-03,15,Kolkata,0.0,0.517
2025-01-03,16,Kolkata,0.0,0.483
2025-01-03,17,Kolkata,0.0,0.284
2025-01-03,18,Kolkata,0.0,0.939
2025-01-03,19,Kolkata,0.0,0.364
2025-01-03,20,Kolkata,0.0,0.347
2025-01-03,21,Kolkata,0.0,0.567
2025-01-03,22,Kolkata,0.0,1.136
2025-01-03,23,Kolkata,0.0,0.691
2025-01-03,0,Rewa,0.0,0.514
2025-01-03,1,Rewa,0.007,0.289
2025-01-03,2,Rewa,0.021,0.245
2025-01-03,3,Rewa,0.049,0.076
2025-01-03,4,Rewa,0.092,0.202
2025-01-03,5,Rewa,0.134,0.194
2025-01-03,6,Rewa,0.152,0.224
2025-01-03,7,Rewa,0.134,0.167
2025-01-03,8,Rewa,0.092,0.229
2025-01-03,9,Rewa,0.049,0.182
2025-01-03,10,Rewa,0.021,0.11
2025-01-03,11,Rewa,0.007,0.354
2025-01-03,12,Rewa,0.0,0.354
2025-01-03,13,Rewa,0.0,0.499
2025-01-03,14,Rewa,0.0,0.24
2025-01-03,15,Rewa,0.0,0.189
2025-01-03,16,Rewa,0.0,0.175
2025-01-03,17,Rewa,0.0,0.095
2025-01-03,18,Rewa,0.0,0.37
2025-01-03,19,Rewa,0.0,0.126
2025-01-03,20,Rewa,0.0,0.12
2025-01-03,21,Rewa,0.0,0.21
2025-01-03,22,Rewa,0.0,0.456
2025-01-03,23,Rewa,0.0,0.263
2025-01-04,0,Ahmedabad,0.0,0.606
2025-01-04,1,Ahmedabad,0.006,0.736
2025-01-04,2,Ahmedabad,0.018,0.365
2025-01-04,3,Ahmedabad,0.041,0.797
2025-01-04,4,Ahmedabad,0.076,0.488
2025-01-04,5,Ahmedabad,0.115,0.263
2025-01-04,6,Ahmedabad,0.141,0.436
2025-01-04,7,Ahmedabad,0.141,0.767
2025-01-04,8,Ahmedabad,0.115,0.686
2025-01-04,9,Ahmedabad,0.076,0.336
2025-01-04,10,Ahmedabad,0.041,0.773
2025-01-04,11,Ahmedabad,0.018,0.569
2025-01-04,12,Ahmedabad,0.006,0.713
2025-01-04,13,Ahmedabad,0.0,0.686
2025-01-04,14,Ahmedabad,0.0,0.335
2025-01-04,15,Ahmedabad,0.0,0.691
2025-01-04,16,Ahmedabad,0.0,0.445
2025-01-04,17,Ahmedabad,0.0,1.108
2025-01-04,18,Ahmedabad,0.0,0.807
2025-01-04,19,Ahmedabad,0.0,0.605
2025-01-04,20,Ahmedabad,0.0,0.367
2025-01-04,21,Ahmedabad,0.0,0.607
2025-01-04,22,Ahmedabad,0.0,0.636
2025-01-04,23,Ahmedabad,0.0,0.325
2025-01-04,0,Bengaluru,0.0,2.0
2025-01-04,1,Bengaluru,0.008,2.0
2025-01-04,2,Bengaluru,0.023,1.543
2025-01-04,3,Bengaluru,0.054,2.0
2025-01-04,4,Bengaluru,0.1,1.985
2025-01-04,5,Bengaluru,0.151,1.166
2025-01-04,6,Bengaluru,0.185,1.801
2025-01-04,7,Bengaluru,0.185,2.0
2025-01-04,8,Bengaluru,0.151,2.0
2025-01-04,9,Bengaluru,0.1,1.44
2025-01-04,10,Bengaluru,0.054,2.0
2025-01-04,11,Bengaluru,0.023,2.0
2025-01-04,12,Bengaluru,0.008,2.0
2025-01-04,13,Bengaluru,0.0,2.0
2025-01-04,14,Bengaluru,0.0,1.433
2025-01-04,15,Bengaluru,0.0,2.0
2025-01-04,16,Bengaluru,0.0,1.833
2025-01-04,17,Bengaluru,0.0,2.0
2025-01-04,18,Bengaluru,0.0,2.0
2025-01-04,19,Bengaluru,0.0,2.0
2025-01-04,20,Bengaluru,0.0,1.552
2025-01-04,21,Bengaluru,0.0,2.0
2025-01-04,22,Bengaluru,0.0,2.0
2025-01-04,23,Bengaluru,0.0,1.399
2025-01-04,0,Delhi,0.0,0.224
2025-01-04,1,Delhi,0.005,0.279
2025-01-04,2,Delhi,0.013,0.125
2025-01-04,3,Delhi,0.03,0.305
2025-01-04,4,Delhi,0.056,0.175
2025-01-04,5,Delhi,0.085,0.085
2025-01-04,6,Delhi,0.104,0.154
2025-01-04,7,Delhi,0.104,0.292
2025-01-04,8,Delhi,0.085,0.257
2025-01-04,9,Delhi,0.056,0.114
2025-01-04,10,Delhi,0.03,0.294
2025-01-04,11,Delhi,0.013,0.208
2025-01-04,12,Delhi,0.005,0.269
2025-01-04,13,Delhi,0.0,0.257
2025-01-04,14,Delhi,0.0,0.113
2025-01-04,15,Delhi,0.0,0.259
2025-01-04,16,Delhi,0.0,0.157
2025-01-04,17,Delhi,0.0,0.439
2025-01-04,18,Delhi,0.0,0.309
2025-01-04,19,Delhi,0.0,0.223
2025-01-04,20,Delhi,0.0,0.126
2025-01-04,21,Delhi,0.0,0.224
2025-01-04,22,Delhi,0.0,0.236
2025-01-04,23,Delhi,0.0,0.11
2025-01-04,0,Guwahati,0.005,0.121
2025-01-04,1,Guwahati,0.014,0.154
2025-01-04,2,Guwahati,0.032,0.064
2025-01-04,3,Guwahati,0.059,0.169
2025-01-04,4,Guwahati,0.089,0.092
2025-01-04,5,Guwahati,0.11,0.041
2025-01-04,6,Guwahati,0.11,0.08
2025-01-04,7,Guwahati,0.089,0.161
2025-01-04,8,Guwahati,0.059,0.141
2025-01-04,9,Guwahati,0.032,0.057
2025-01-04,10,Guwahati,0.014,0.163
2025-01-04,11,Guwahati,0.005,0.112
2025-01-04,12,Guwahati,0.0,0.148
2025-01-04,13,Guwahati,0.0,0.141
2025-01-04,14,Guwahati,0.0,0.057
2025-01-04,15,Guwahati,0.0,0.142
2025-01-04,16,Guwahati,0.0,0.082
2025-01-04,17,Guwahati,0.0,0.251
2025-01-04,18,Guwahati,0.0,0.172
2025-01-04,19,Guwahati,0.0,0.121
2025-01-04,20,Guwahati,0.0,0.064
2025-01-04,21,Guwahati,0.0,0.121
2025-01-04,22,Guwahati,0.0,0.128
2025-01-04,23,Guwahati,0.0,0.055
2025-01-04,0,Kolkata,0.005,0.194
2025-01-04,1,Kolkata,0.015,0.243
2025-01-04,2,Kolkata,0.034,0.107
2025-01-04,3,Kolkata,0.064,0.266
2025-01-04,4,Kolkata,0.096,0.151
2025-01-04,5,Kolkata,0.118,0.072
2025-01-04,6,Kolkata,0.118,0.132
2025-01-04,7,Kolkata,0.096,0.254
2025-01-04,8,Kolkata,0.064,0.224
2025-01-04,9,Kolkata,0.034,0.097
2025-01-04,10,Kolkata,0.015,0.257
2025-01-04,11,Kolkata,0.005,0.181
2025-01-04,12,Kolkata,0.0,0.234
2025-01-04,13,Kolkata,0.0,0.224
2025-01-04,14,Kolkata,0.0,0.097
2025-01-04,15,Kolkata,0.0,0.226
2025-01-04,16,Kolkata,0.0,0.136
2025-01-04,17,Kolkata,0.0,0.385
2025-01-04,18,Kolkata,0.0,0.269
2025-01-04,19,Kolkata,0.0,0.194
2025-01-04,20,Kolkata,0.0,0.108
2025-01-04,21,Kolkata,0.0,0.194
2025-01-04,22,Kolkata,0.0,0.205
2025-01-04,23,Kolkata,0.0,0.093
2025-01-04,0,Rewa,0.0,0.167
2025-01-04,1,Rewa,0.007,0.21
2025-01-04,2,Rewa,0.02,0.091
2025-01-04,3,Rewa,0.049,0.23
2025-01-04,4,Rewa,0.091,0.129
2025-01-04,5,Rewa,0.133,0.061
2025-01-04,6,Rewa,0.15,0.113
2025-01-04,7,Rewa,0.133,0.22
2025-01-04,8,Rewa,0.091,0.193
2025-01-04,9,Rewa,0.049,0.082
2025-01-04,10,Rewa,0.02,0.222
2025-01-04,11,Rewa,0.007,0.155
2025-01-04,12,Rewa,0.0,0.202
2025-01-04,13,Rewa,0.0,0.193
2025-01-04,14,Rewa,0.0,0.082
2025-01-04,15,Rewa,0.0,0.195
2025-01-04,16,Rewa,0.0,0.116
2025-01-04,17,Rewa,0.0,0.336
2025-01-04,18,Rewa,0.0,0.234
2025-01-04,19,Rewa,0.0,0.167
2025-01-04,20,Rewa,0.0,0.092
2025-01-04,21,Rewa,0.0,0.167
2025-01-04,22,Rewa,0.0,0.177
2025-01-04,23,Rewa,0.0,0.079
2025-01-05,0,Ahmedabad,0.0,2.0
2025-01-05,1,Ahmedabad,0.006,1.867
2025-01-05,2,Ahmedabad,0.018,2.0
2025-01-05,3,Ahmedabad,0.04,1.929
2025-01-05,4,Ahmedabad,0.075,2.0
2025-01-05,5,Ahmedabad,0.113,2.0
2025-01-05,6,Ahmedabad,0.139,1.453
2025-01-05,7,Ahmedabad,0.139,1.672
2025-01-05,8,Ahmedabad,0.113,2.0
2025-01-05,9,Ahmedabad,0.075,1.868
2025-01-05,10,Ahmedabad,0.04,1.274
2025-01-05,11,Ahmedabad,0.018,1.967
2025-01-05,12,Ahmedabad,0.006,1.846
2025-01-05,13,Ahmedabad,0.0,2.0
2025-01-05,14,Ahmedabad,0.0,1.011
2025-01-05,15,Ahmedabad,0.0,1.595
2025-01-05,16,Ahmedabad,0.0,2.0
2025-01-05,17,Ahmedabad,0.0,2.0
2025-01-05,18,Ahmedabad,0.0,1.092
2025-01-05,19,Ahmedabad,0.0,2.0
2025-01-05,20,Ahmedabad,0.0,1.407
2025-01-05,21,Ahmedabad,0.0,1.488
2025-01-05,22,Ahmedabad,0.0,1.478
2025-01-05,23,Ahmedabad,0.0,1.797
2025-01-05,0,Bengaluru,0.0,2.0
2025-01-05,1,Bengaluru,0.008,1.522
2025-01-05,2,Bengaluru,0.023,2.0
2025-01-05,3,Bengaluru,0.053,1.573
2025-01-05,4,Bengaluru,0.098,1.824
2025-01-05,5,Bengaluru,0.149,2.0
2025-01-05,6,Bengaluru,0.183,1.179
2025-01-05,7,Bengaluru,0.183,1.36
2025-01-05,8,Bengaluru,0.149,1.881
2025-01-05,9,Bengaluru,0.098,1.522
2025-01-05,10,Bengaluru,0.053,1.031
2025-01-05,11,Bengaluru,0.023,1.604
2025-01-05,12,Bengaluru,0.008,1.504
2025-01-05,13,Bengaluru,0.0,2.0
2025-01-05,14,Bengaluru,0.0,0.814
2025-01-05,15,Bengaluru,0.0,1.296
2025-01-05,16,Bengaluru,0.0,2.0
2025-01-05,17,Bengaluru,0.0,2.0
2025-01-05,18,Bengaluru,0.0,0.881
2025-01-05,19,Bengaluru,0.0,2.0
2025-01-05,20,Bengaluru,0.0,1.14
2025-01-05,21,Bengaluru,0.0,1.207
2025-01-05,22,Bengaluru,0.0,1.199
2025-01-05,23,Bengaluru,0.0,1.463
2025-01-05,0,Delhi,0.0,0.754
2025-01-05,1,Delhi,0.005,0.535
2025-01-05,2,Delhi,0.013,1.576
2025-01-05,3,Delhi,0.029,0.555
2025-01-05,4,Delhi,0.054,0.654
2025-01-05,5,Delhi,0.082,1.176
2025-01-05,6,Delhi,0.101,0.402
2025-01-05,7,Delhi,0.101,0.472
2025-01-05,8,Delhi,0.082,0.676
2025-01-05,9,Delhi,0.054,0.535
2025-01-05,10,Delhi,0.029,0.346
2025-01-05,11,Delhi,0.013,0.567
2025-01-05,12,Delhi,0.005,0.528
2025-01-05,13,Delhi,0.0,0.806
2025-01-05,14,Delhi,0.0,0.264
2025-01-05,15,Delhi,0.0,0.447
2025-01-05,16,Delhi,0.0,1.002
2025-01-05,17,Delhi,0.0,1.297
2025-01-05,18,Delhi,0.0,0.289
2025-01-05,19,Delhi,0.0,0.82
2025-01-05,20,Delhi,0.0,0.387
2025-01-05,21,Delhi,0.0,0.413
2025-01-05,22,Delhi,0.0,0.41
2025-01-05,23,Delhi,0.0,0.512
2025-01-05,0,Guwahati,0.005,0.175
2025-01-05,1,Guwahati,0.014,0.115
2025-01-05,2,Guwahati,0.031,0.415
2025-01-05,3,Guwahati,0.058,0.121
2025-01-05,4,Guwahati,0.087,0.147
2025-01-05,5,Guwahati,0.108,0.296
2025-01-05,6,Guwahati,0.108,0.081
2025-01-05,7,Guwahati,0.087,0.099
2025-01-05,8,Guwahati,0.058,0.154
2025-01-05,9,Guwahati,0.031,0.116
2025-01-05,10,Guwahati,0.014,0.067
2025-01-05,11,Guwahati,0.005,0.124
2025-01-05,12,Guwahati,0.0,0.114
2025-01-05,13,Guwahati,0.0,0.19
2025-01-05,14,Guwahati,0.0,0.047
2025-01-05,15,Guwahati,0.0,0.093
2025-01-05,16,Guwahati,0.0,0.245
2025-01-05,17,Guwahati,0.0,0.332
2025-01-05,18,Guwahati,0.0,0.053
2025-01-05,19,Guwahati,0.0,0.194
2025-01-05,20,Guwahati,0.0,0.077
2025-01-05,21,Guwahati,0.0,0.084
2025-01-05,22,Guwahati,0.0,0.083
2025-01-05,23,Guwahati,0.0,0.109
2025-01-05,0,Kolkata,0.005,0.057
2025-01-05,1,Kolkata,0.015,0.034
2025-01-05,2,Kolkata,0.035,0.155
2025-01-05,3,Kolkata,0.064,0.036
2025-01-05,4,Kolkata,0.097,0.046
2025-01-05,5,Kolkata,0.12,0.105
2025-01-05,6,Kolkata,0.12,0.022
2025-01-05,7,Kolkata,0.097,0.028
2025-01-05,8,Kolkata,0.064,0.048
2025-01-05,9,Kolkata,0.035,0.034
2025-01-05,10,Kolkata,0.015,0.017
2025-01-05,11,Kolkata,0.005,0.037
2025-01-05,12,Kolkata,0.0,0.033
2025-01-05,13,Kolkata,0.0,0.062
2025-01-05,14,Kolkata,0.0,0.011
2025-01-05,15,Kolkata,0.0,0.026
2025-01-05,16,Kolkata,0.0,0.084
2025-01-05,17,Kolkata,0.0,0.12
2025-01-05,18,Kolkata,0.0,0.013
2025-01-05,19,Kolkata,0.0,0.064
2025-01-05,20,Kolkata,0.0,0.021
2025-01-05,21,Kolkata,0.0,0.023
2025-01-05,22,Kolkata,0.0,0.023
2025-01-05,23,Kolkata,0.0,0.032
2025-01-05,0,Rewa,0.0,0.684
2025-01-05,1,Rewa,0.005,0.483
2025-01-05,2,Rewa,0.014,1.438
2025-01-05,3,Rewa,0.031,0.502
2025-01-05,4,Rewa,0.058,0.592
2025-01-05,5,Rewa,0.088,1.071
2025-01-05,6,Rewa,0.108,0.362
2025-01-05,7,Rewa,0.108,0.426
2025-01-05,8,Rewa,0.088,0.613
2025-01-05,9,Rewa,0.058,0.483
2025-01-05,10,Rewa,0.031,0.311
2025-01-05,11,Rewa,0.014,0.513
2025-01-05,12,Rewa,0.005,0.477
2025-01-05,13,Rewa,0.0,0.732
2025-01-05,14,Rewa,0.0,0.237
2025-01-05,15,Rewa,0.0,0.403
2025-01-05,16,Rewa,0.0,0.911
2025-01-05,17,Rewa,0.0,1.182
2025-01-05,18,Rewa,0.0,0.259
2025-01-05,19,Rewa,0.0,0.744
2025-01-05,20,Rewa,0.0,0.349
2025-01-05,21,Rewa,0.0,0.372
2025-01-05,22,Rewa,0.0,0.369
2025-01-05,23,Rewa,0.0,0.462
2025-01-06,0,Ahmedabad,0.0,1.821
2025-01-06,1,Ahmedabad,0.007,2.0
2025-01-06,2,Ahmedabad,0.018,2.0
2025-01-06,3,Ahmedabad,0.042,1.411
2025-01-06,4,Ahmedabad,0.078,0.62
2025-01-06,5,Ahmedabad,0.118,2.0
2025-01-06,6,Ahmedabad,0.146,2.0
2025-01-06,7,Ahmedabad,0.146,1.053
2025-01-06,8,Ahmedabad,0.118,2.0
2025-01-06,9,Ahmedabad,0.078,1.733
2025-01-06,10,Ahmedabad,0.042,2.0
2025-01-06,11,Ahmedabad,0.018,2.0
2025-01-06,12,Ahmedabad,0.007,1.803
2025-01-06,13,Ahmedabad,0.0,2.0
2025-01-06,14,Ahmedabad,0.0,2.0
2025-01-06,15,Ahmedabad,0.0,2.0
2025-01-06,16,Ahmedabad,0.0,2.0
2025-01-06,17,Ahmedabad,0.0,1.942
2025-01-06,18,Ahmedabad,0.0,2.0
2025-01-06,19,Ahmedabad,0.0,2.0
2025-01-06,20,Ahmedabad,0.0,2.0
2025-01-06,21,Ahmedabad,0.0,2.0
2025-01-06,22,Ahmedabad,0.0,1.138
2025-01-06,23,Ahmedabad,0.0,1.708
2025-01-06,0,Bengaluru,0.0,1.702
2025-01-06,1,Bengaluru,0.009,2.0
2025-01-06,2,Bengaluru,0.024,2.0
2025-01-06,3,Bengaluru,0.055,1.317
2025-01-06,4,Bengaluru,0.103,0.575
2025-01-06,5,Bengaluru,0.155,2.0
2025-01-06,6,Bengaluru,0.191,2.0
2025-01-06,7,Bengaluru,0.191,0.981
2025-01-06,8,Bengaluru,0.155,2.0
2025-01-06,9,Bengaluru,0.103,1.619
2025-01-06,10,Bengaluru,0.055,2.0
2025-01-06,11,Bengaluru,0.024,2.0
2025-01-06,12,Bengaluru,0.009,1.685
2025-01-06,13,Bengaluru,0.0,2.0
2025-01-06,14,Bengaluru,0.0,2.0
2025-01-06,15,Bengaluru,0.0,2.0
2025-01-06,16,Bengaluru,0.0,1.994
2025-01-06,17,Bengaluru,0.0,1.816
2025-01-06,18,Bengaluru,0.0,2.0
2025-01-06,19,Bengaluru,0.0,2.0
2025-01-06,20,Bengaluru,0.0,2.0
2025-01-06,21,Bengaluru,0.0,2.0
2025-01-06,22,Bengaluru,0.0,1.061
2025-01-06,23,Bengaluru,0.0,1.596
2025-01-06,0,Delhi,0.0,0.596
2025-01-06,1,Delhi,0.005,0.932
2025-01-06,2,Delhi,0.013,0.754
2025-01-06,3,Delhi,0.03,0.448
2025-01-06,4,Delhi,0.056,0.174
2025-01-06,5,Delhi,0.085,1.003
2025-01-06,6,Delhi,0.104,1.089
2025-01-06,7,Delhi,0.104,0.321
2025-01-06,8,Delhi,0.085,1.314
2025-01-06,9,Delhi,0.056,0.564
2025-01-06,10,Delhi,0.03,1.836
2025-01-06,11,Delhi,0.013,0.886
2025-01-06,12,Delhi,0.005,0.589
2025-01-06,13,Delhi,0.0,1.135
2025-01-06,14,Delhi,0.0,0.72
2025-01-06,15,Delhi,0.0,0.726
2025-01-06,16,Delhi,0.0,0.709
2025-01-06,17,Delhi,0.0,0.64
2025-01-06,18,Delhi,0.0,0.897
2025-01-06,19,Delhi,0.0,0.963
2025-01-06,20,Delhi,0.0,0.8
2025-01-06,21,Delhi,0.0,1.397
2025-01-06,22,Delhi,0.0,0.351
2025-01-06,23,Delhi,0.0,0.555
2025-01-06,0,Guwahati,0.004,0.243
2025-01-06,1,Guwahati,0.012,0.4
2025-01-06,2,Guwahati,0.028,0.316
2025-01-06,3,Guwahati,0.052,0.177
2025-01-06,4,Guwahati,0.079,0.059
2025-01-06,5,Guwahati,0.097,0.433
2025-01-06,6,Guwahati,0.097,0.474
2025-01-06,7,Guwahati,0.079,0.121
2025-01-06,8,Guwahati,0.052,0.581
2025-01-06,9,Guwahati,0.028,0.229
2025-01-06,10,Guwahati,0.012,0.835
2025-01-06,11,Guwahati,0.004,0.378
2025-01-06,12,Guwahati,0.0,0.24
2025-01-06,13,Guwahati,0.0,0.496
2025-01-06,14,Guwahati,0.0,0.301
2025-01-06,15,Guwahati,0.0,0.303
2025-01-06,16,Guwahati,0.0,0.296
2025-01-06,17,Guwahati,0.0,0.264
2025-01-06,18,Guwahati,0.0,0.383
2025-01-06,19,Guwahati,0.0,0.414
2025-01-06,20,Guwahati,0.0,0.337
2025-01-06,21,Guwahati,0.0,0.621
2025-01-06,22,Guwahati,0.0,0.134
2025-01-06,23,Guwahati,0.0,0.225
2025-01-06,0,Kolkata,0.006,0.082
2025-01-06,1,Kolkata,0.016,0.146
2025-01-06,2,Kolkata,0.037,0.111
2025-01-06,3,Kolkata,0.068,0.056
2025-01-06,4,Kolkata,0.103,0.014
2025-01-06,5,Kolkata,0.126,0.16
2025-01-06,6,Kolkata,0.126,0.177
2025-01-06,7,Kolkata,0.103,0.035
2025-01-06,8,Kolkata,0.068,0.223
2025-01-06,9,Kolkata,0.037,0.076
2025-01-06,10,Kolkata,0.016,0.334
2025-01-06,11,Kolkata,0.006,0.137
2025-01-06,12,Kolkata,0.0,0.081
2025-01-06,13,Kolkata,0.0,0.186
2025-01-06,14,Kolkata,0.0,0.105
2025-01-06,15,Kolkata,0.0,0.106
2025-01-06,16,Kolkata,0.0,0.103
2025-01-06,17,Kolkata,0.0,0.09
2025-01-06,18,Kolkata,0.0,0.139
2025-01-06,19,Kolkata,0.0,0.152
2025-01-06,20,Kolkata,0.0,0.12
2025-01-06,21,Kolkata,0.0,0.24
2025-01-06,22,Kolkata,0.0,0.04
2025-01-06,23,Kolkata,0.0,0.075
2025-01-06,0,Rewa,0.0,0.332
2025-01-06,1,Rewa,0.006,0.535
2025-01-06,2,Rewa,0.016,0.427
2025-01-06,3,Rewa,0.038,0.244
2025-01-06,4,Rewa,0.07,0.087
2025-01-06,5,Rewa,0.105,0.578
2025-01-06,6,Rewa,0.13,0.63
2025-01-06,7,Rewa,0.13,0.17
2025-01-06,8,Rewa,0.105,0.769
2025-01-06,9,Rewa,0.07,0.313
2025-01-06,10,Rewa,0.038,1.093
2025-01-06,11,Rewa,0.016,0.506
2025-01-06,12,Rewa,0.006,0.328
2025-01-06,13,Rewa,0.0,0.659
2025-01-06,14,Rewa,0.0,0.406
2025-01-06,15,Rewa,0.0,0.41
2025-01-06,16,Rewa,0.0,0.4
2025-01-06,17,Rewa,0.0,0.358
2025-01-06,18,Rewa,0.0,0.513
2025-01-06,19,Rewa,0.0,0.553
2025-01-06,20,Rewa,0.0,0.454
2025-01-06,21,Rewa,0.0,0.82
2025-01-06,22,Rewa,0.0,0.187
2025-01-06,23,Rewa,0.0,0.307
2025-01-06,0,Ahmedabad,0.0,1.821
2025-01-06,1,Ahmedabad,0.007,2.0
2025-01-06,2,Ahmedabad,0.018,2.0
2025-01-06,3,Ahmedabad,0.042,1.411
2025-01-06,4,Ahmedabad,0.078,0.62
2025-01-06,5,Ahmedabad,0.118,2.0
2025-01-06,6,Ahmedabad,0.146,2.0
2025-01-06,7,Ahmedabad,0.146,1.053
2025-01-06,8,Ahmedabad,0.118,2.0
2025-01-06,9,Ahmedabad,0.078,1.733
2025-01-06,10,Ahmedabad,0.042,2.0
2025-01-06,11,Ahmedabad,0.018,2.0
2025-01-06,12,Ahmedabad,0.007,1.803
2025-01-06,13,Ahmedabad,0.0,2.0
2025-01-06,14,Ahmedabad,0.0,2.0
2025-01-06,15,Ahmedabad,0.0,2.0
2025-01-06,16,Ahmedabad,0.0,2.0
2025-01-06,17,Ahmedabad,0.0,1.942
2025-01-06,18,Ahmedabad,0.0,2.0
2025-01-06,19,Ahmedabad,0.0,2.0
2025-01-06,20,Ahmedabad,0.0,2.0
2025-01-06,21,Ahmedabad,0.0,2.0
2025-01-06,22,Ahmedabad,0.0,1.138
2025-01-06,23,Ahmedabad,0.0,1.708
2025-01-06,0,Bengaluru,0.0,1.702
2025-01-06,1,Bengaluru,0.009,2.0
2025-01-06,2,Bengaluru,0.024,2.0
2025-01-06,3,Bengaluru,0.055,1.317
2025-01-06,4,Bengaluru,0.103,0.575
2025-01-06,5,Bengaluru,0.155,2.0
2025-01-06,6,Bengaluru,0.191,2.0
2025-01-06,7,Bengaluru,0.191,0.981
2025-01-06,8,Bengaluru,0.155,2.0
2025-01-06,9,Bengaluru,0.103,1.619
2025-01-06,10,Bengaluru,0.055,2.0
2025-01-06,11,Bengaluru,0.024,2.0
2025-01-06,12,Bengaluru,0.009,1.685
2025-01-06,13,Bengaluru,0.0,2.0
2025-01-06,14,Bengaluru,0.0,2.0
2025-01-06,15,Bengaluru,0.0,2.0
2025-01-06,16,Bengaluru,0.0,1.994
2025-01-06,17,Bengaluru,0.0,1.816
2025-01-06,18,Bengaluru,0.0,2.0
2025-01-06,19,Bengaluru,0.0,2.0
2025-01-06,20,Bengaluru,0.0,2.0
2025-01-06,21,Bengaluru,0.0,2.0
2025-01-06,22,Bengaluru,0.0,1.061
2025-01-06,23,Bengaluru,0.0,1.596
2025-01-06,0,Delhi,0.0,0.596
2025-01-06,1,Delhi,0.005,0.932
